Product Name,Price,Rating,Reviews,Supported Apps,Operating System,Resolution,Sound System
LG 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 100+ Fr...,"15,990",4.3,"27,667 Ratings&1,736 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1 Year Comprehensive Warranty
InnoQ Sounbar 60 cm (24 inch) HD Ready LED Smart Android TV with 30W Front Boom Speakers | 1000+ Smart...,"5,799",4,"5,393 Ratings&616 Reviews",Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
SAMSUNG 7 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,"47,990",3,5 Ratings&0 Reviews,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2021,1 Year Comprehensive Warranty on the Product
"LG UR7500 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor 4K Gen6, AI Pictu...","30,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
LG LR57 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 10...,"14,490",4.4,"68,382 Ratings&5,613 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1-Year Warranty from the date of purchase
SAMSUNG 7 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,"45,990",3.3,3 Ratings&0 Reviews,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2021,1 Year Comprehensive Warranty on the Product
"LG UQ7550 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor Gen5, AI Sound Pr...","32,990",4.4,"4,335 Ratings&327 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
InnoQ Spectra 108 cm (43 inch) Full HD LED Smart Android TV with 30W Boom Speakers | 1000+ Smart Apps ...,"12,990",4,"5,393 Ratings&616 Reviews",Operating System: Android,Full HD 1920 x 1080 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
LG 81.28 cm (32 inch) Full HD LED Smart WebOS TV,"15,493",4.4,130 Ratings&10 Reviews,Operating System: WebOS,Full HD 1366 x 768 Pixels,Launch Year: 2021,1 Year Comprehensive warrenty and 1 Year on Panel by LG ( 3 Years comprehensive Till 31 October By LG)
Panasonic FX650 Series 108 cm (43 inch) Ultra HD (4K) LED Smart Linux based TV,"68,499",4.3,202 Ratings&25 Reviews,Operating System: Linux based,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2018,1 Year Warranty on the Product
"LG UQ7500 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Mode, AI Sound & Active HDR","36,900",4.4,"18,266 Ratings&2,011 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2022,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
XIAOMI X Pro CineMagiQLED 165 cm (65 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"64,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
Acer 80 cm (32 inch) HD Ready LED Smart Android TV with Android TV | 1.5GB RAM | 16GB Storage,"14,499",3.3,7 Ratings&0 Reviews,Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2023,1 Year Warranty on the Product
LEEMA 80 cm (32 inch) HD Ready LED Smart Android TV with Wall Mount,"8,809",3.4,5 Ratings&0 Reviews,Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2024,1 Year Comprehensive warranty + Extended year Warranty for Display Panel only
LG UR75 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV 2025 Edition with Alpha5 AI Processor 4K Gen...,"38,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,1 Year Warranty from the date of purchase (T&C Apply)
XIAOMI X Pro CineMagiQLED 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"31,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
SONY Bravia 80 cm (32 inch) HD Ready LED Smart Google TV with Alexa Compatibility,"27,990",4.5,12 Ratings&4 Reviews,Operating System: Google TV,HD Ready 1366 x 768 Pixels,Launch Year: 2022,1 Year Warranty Provided by the Manufacturer from the Date of Purchase
LG 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 100+ Fr...,"15,990",4.3,"27,667 Ratings&1,736 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1 Year Comprehensive Warranty
InnoQ Sounbar 60 cm (24 inch) HD Ready LED Smart Android TV with 30W Front Boom Speakers | 1000+ Smart...,"5,799",4,"5,393 Ratings&616 Reviews",Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
"LG UR7500 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor 4K Gen6, AI Pictu...","30,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
LG LR57 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 10...,"14,490",4.4,"68,382 Ratings&5,613 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1-Year Warranty from the date of purchase
Samtonic 110 cm (43 inch) Full HD LED Smart Android TV with Android HDMI & USB Ports (Black),"16,999",3.9,87 Ratings&9 Reviews,Operating System: Android,Full HD 1920 x 1080 Pixels,Launch Year: 2023,1 Year Warranty on Product & 6 Months on Accessories
"LG UQ7550 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor Gen5, AI Sound Pr...","32,990",4.4,"4,335 Ratings&327 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
InnoQ Spectra 108 cm (43 inch) Full HD LED Smart Android TV with 30W Boom Speakers | 1000+ Smart Apps ...,"12,990",4,"5,393 Ratings&616 Reviews",Operating System: Android,Full HD 1920 x 1080 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
IAIR 81 cm (32 inch) HD Ready LED Smart Android TV,"11,423",3,9 Ratings&4 Reviews,Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2024,5 Years Panel Warranty
"LG UQ7500 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Mode, AI Sound & Active HDR","36,900",4.4,"18,266 Ratings&2,011 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2022,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
XIAOMI X Pro CineMagiQLED 165 cm (65 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"64,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
REDMI 80 cm (32 inch) HD Ready 3D LED Smart FireTv OS 7 TV with Fire OS 7 | Supported Apps: Video | Ne...,"12,899",4,24 Ratings&3 Reviews,Operating System: FireTv OS 7,HD Ready 1366 x 768 Pixels,Launch Year: 2024,1
NU 109 cm (43 inch) Full HD LED Smart WebOS TV,"18,599",4.1,121 Ratings&19 Reviews,Operating System: WebOS,Full HD 1920 x 1080 Pixels,Launch Year: 2023,NA
LG UR75 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV 2025 Edition with Alpha5 AI Processor 4K Gen...,"38,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,1 Year Warranty from the date of purchase (T&C Apply)
XIAOMI X Pro CineMagiQLED 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"31,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
LG 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 100+ Fr...,"15,990",4.3,"27,667 Ratings&1,736 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1 Year Comprehensive Warranty
InnoQ Sounbar 60 cm (24 inch) HD Ready LED Smart Android TV with 30W Front Boom Speakers | 1000+ Smart...,"5,799",4,"5,393 Ratings&616 Reviews",Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
Aiwa 139.7 cm (55 inch) QLED Ultra HD (4K) Smart Google TV 1N Remot Control| |4N Screw| |1N User Manua...,"42,900",4,8 Ratings&2 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2024,1 + 1 Year Comprehensive Warranty
Nacson 80 cm (32 inch) HD Ready LED Smart Android Based TV,"12,499",3.7,10 Ratings&1 Reviews,Operating System: Android Based,HD Ready 1366 x 768 Pixels,Launch Year: 2022,NA
"LG UR7500 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor 4K Gen6, AI Pictu...","30,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
LG LR57 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 10...,"14,490",4.4,"68,382 Ratings&5,613 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1-Year Warranty from the date of purchase
TCL 215 cm (85 inch) QLED Ultra HD (4K) Smart Google TV T-SCREEN |Dolby Vision-Atmos | Hands-Free Voic...,"1,49,990",4.2,"1,227 Ratings&117 Reviews",Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2024,2 Years Product Warranty
Micromax Smart LED TV 109 cm (43 inch) Full HD LED Smart Android Based TV,"21,999",4,61 Ratings&4 Reviews,Operating System: Android Based,Full HD 1920 x 1080 Pixels,Launch Year: 2021,NA
"LG UQ7550 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor Gen5, AI Sound Pr...","32,990",4.4,"4,335 Ratings&327 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
InnoQ Spectra 108 cm (43 inch) Full HD LED Smart Android TV with 30W Boom Speakers | 1000+ Smart Apps ...,"12,990",4,"5,393 Ratings&616 Reviews",Operating System: Android,Full HD 1920 x 1080 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
Sansui 140 cm (55 inch) Ultra HD (4K) LED Smart Google TV with Zen Panel Dolby Audio & Film Maker Mode,"36,450",3.7,6 Ratings&0 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2024,1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel
"LG UQ7500 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Mode, AI Sound & Active HDR","36,900",4.4,"18,266 Ratings&2,011 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2022,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
XIAOMI X Pro CineMagiQLED 165 cm (65 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"64,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
LG UR75 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV 2025 Edition with Alpha5 AI Processor 4K Gen...,"38,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,1 Year Warranty from the date of purchase (T&C Apply)
XIAOMI X Pro CineMagiQLED 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"31,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
Haier 165 cm (65 inch) Ultra HD (4K) LED Smart Google TV with DOLBY VISION-ATMOS & Far-Field,"66,299",3.9,17 Ratings&4 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel
LG 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 100+ Fr...,"15,990",4.3,"27,667 Ratings&1,736 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1 Year Comprehensive Warranty
InnoQ Sounbar 60 cm (24 inch) HD Ready LED Smart Android TV with 30W Front Boom Speakers | 1000+ Smart...,"5,799",4,"5,393 Ratings&616 Reviews",Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
PHILIPS 6800 Series 108 cm (43 inch) Full HD LED Smart Linux based TV,"26,999",4,116 Ratings&18 Reviews,Operating System: Linux based,Full HD 1920 x 1080 Pixels,Launch Year: 2021,NA
"LG UR7500 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor 4K Gen6, AI Pictu...","30,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
"LG UQ7550 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor Gen5, AI Sound Pr...","32,990",4.4,"4,335 Ratings&327 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
Lloyd 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"78,390",4.5,8 Ratings&1 Reviews,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2021,1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel
LG 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,"2,32,899",4.4,64 Ratings&13 Reviews,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2018,1 Year LG India Comprehensive Warranty on Product and Additional 1 Year Warranty is applicable on Panel/Module
LG LR57 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 10...,"14,490",4.4,"68,382 Ratings&5,613 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1-Year Warranty from the date of purchase
InnoQ Spectra 108 cm (43 inch) Full HD LED Smart Android TV with 30W Boom Speakers | 1000+ Smart Apps ...,"12,990",4,"5,393 Ratings&616 Reviews",Operating System: Android,Full HD 1920 x 1080 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
XIAOMI X Pro CineMagiQLED 165 cm (65 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"64,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
InnoQ Spectra 102 cm (40 inch) Full HD LED Smart Android TV with 30W Boom Speakers | 1000+ Smart Apps ...,"11,490",4,"5,393 Ratings&616 Reviews",Operating System: Android,Full HD 1920 x 1080 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
Aiwa 190.5 cm (75 inch) QLED Ultra HD (4K) Smart Google TV 1N Remot Control| |4N Screw| |1N User Manua...,"99,990",4,8 Ratings&2 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2024,1 + 1 Year Comprehensive Warranty
SONY Bravia 189.3 cm (75 inch) Ultra HD (4K) LED Smart Android TV,"1,39,990",5,2 Ratings&2 Reviews,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2022,1 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service
LG UR75 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV 2025 Edition with Alpha5 AI Processor 4K Gen...,"38,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,1 Year Warranty from the date of purchase (T&C Apply)
XIAOMI X Pro CineMagiQLED 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"31,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
SAMSUNG 123 cm (49 inch) Full HD LED Smart Tizen TV,"75,799",4.2,29 Ratings&11 Reviews,Operating System: Tizen,Full HD 1920 x 1080 Pixels,Launch Year: 2016,1 Year Domestic Warranty
LG 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 100+ Fr...,"15,990",4.3,"27,667 Ratings&1,736 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1 Year Comprehensive Warranty
InnoQ Sounbar 60 cm (24 inch) HD Ready LED Smart Android TV with 30W Front Boom Speakers | 1000+ Smart...,"5,799",4,"5,393 Ratings&616 Reviews",Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
SAMSUNG Q Series 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,"2,24,199",5,2 Ratings&2 Reviews,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2018,1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel
LG Nanocell 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,"1,04,199",4.7,19 Ratings&7 Reviews,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2020,1 Year
SONY Bravia 2 125.7 cm (50 inch) Ultra HD (4K) LED Smart Google TV,"56,990",4.6,19 Ratings&4 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2024,1 Year Warranty
"LG UR7500 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor 4K Gen6, AI Pictu...","30,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
LG LR57 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 10...,"14,490",4.4,"68,382 Ratings&5,613 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1-Year Warranty from the date of purchase
Haier 165 cm (65 inch) QLED Ultra HD (4K) Smart Google TV,"89,990",4.2,14 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2024,1 Year Comprehensive Warranty and 1 Year Additional Warranty
Vu 163 cm (65 inch) Ultra HD (4K) Curved LED Smart Android Based TV,"1,10,199",3.9,49 Ratings&15 Reviews,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2016,1 Year Vu Domestic Warranty
"LG UQ7550 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor Gen5, AI Sound Pr...","32,990",4.4,"4,335 Ratings&327 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
InnoQ Spectra 108 cm (43 inch) Full HD LED Smart Android TV with 30W Boom Speakers | 1000+ Smart Apps ...,"12,990",4,"5,393 Ratings&616 Reviews",Operating System: Android,Full HD 1920 x 1080 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
Acer 80 cm (32 inch) HD Ready LED Smart Android TV with Google tv,"14,969",3,4 Ratings&1 Reviews,Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2023,1 Year Warranty on the Product
LG Super UHD 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,"2,51,099",5,1 Ratings&1 Reviews,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2017,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module
LG UR75 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV 2025 Edition with Alpha5 AI Processor 4K Gen...,"38,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,1 Year Warranty from the date of purchase (T&C Apply)
XIAOMI X Pro CineMagiQLED 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"31,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
LG 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 100+ Fr...,"15,990",4.3,"27,667 Ratings&1,736 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1 Year Comprehensive Warranty
InnoQ Sounbar 60 cm (24 inch) HD Ready LED Smart Android TV with 30W Front Boom Speakers | 1000+ Smart...,"5,799",4,"5,393 Ratings&616 Reviews",Operating System: Android,HD Ready 1366 x 768 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
Haier 189 cm (75 inch) QLED Ultra HD (4K) Smart Google TV,"1,49,990",4.2,14 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2024,1 Year Comprehensive Warranty and 1 Year Additional Warranty
"LG UR7500 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor 4K Gen6, AI Pictu...","30,990",4.4,"20,210 Ratings&1,530 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
"LG UQ7550 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV with Alpha5 AI Processor Gen5, AI Sound Pr...","32,990",4.4,"4,335 Ratings&327 Reviews",Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Standard Warranty on the Product from the Date of Purchase. (T&C Apply)
LG LR57 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with | Alpha5 Gen 6 AI Processor | 10...,"14,490",4.4,"68,382 Ratings&5,613 Reviews",Operating System: WebOS,HD Ready 1366 x 768 Pixels,Launch Year: 2025,1-Year Warranty from the date of purchase
InnoQ Spectra 108 cm (43 inch) Full HD LED Smart Android TV with 30W Boom Speakers | 1000+ Smart Apps ...,"12,990",4,"5,393 Ratings&616 Reviews",Operating System: Android,Full HD 1920 x 1080 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
SONY 2 138.8 cm (55 inch) Ultra HD (4K) LED Smart Google TV,"65,540",3.2,10 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2024,1 Year Warranty
SAMSUNG 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,"37,990",3.7,6 Ratings&0 Reviews,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel)
SAMSUNG The Serif Series 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,"1,02,999",4.4,82 Ratings&7 Reviews,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2020,1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel
XIAOMI X Pro CineMagiQLED 165 cm (65 inch) QLED Ultra HD (4K) Smart Google TV 2025 Edition,"64,999",3.3,31 Ratings&1 Reviews,Operating System: Google TV,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2025,2 year comprehensive warranty
InnoQ Spectra 102 cm (40 inch) Full HD LED Smart Android TV with 30W Boom Speakers | 1000+ Smart Apps ...,"11,490",4,"5,393 Ratings&616 Reviews",Operating System: Android,Full HD 1920 x 1080 Pixels,Launch Year: 2024,2 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on purchasefrom 7th Feb'25 to 12th Feb'25 and 22nd Feb'25 to 28th Feb'25)
LG 81.28 cm (32 inch) Full HD LED Smart WebOS TV,"20,990",4.3,70 Ratings&6 Reviews,Operating System: WebOS,Full HD 1366 x 768 Pixels,Launch Year: 2022,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only
SAMSUNG Neo QLED 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,"1,09,990",4,6 Ratings&1 Reviews,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,Launch Year: 2023,1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel provided by the brand from the date of purchase
